"dataset","method","backend","requested_threads","seed_a","seed_b","rmsd","correlation","neighbor_stability_15","suite","profile","source_file"
"COIL20","uwot_default","cpu",4,4,42,0.0168895020645117,0.794616198409256,0.832037037037037,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_default","cpu",4,17,42,0.0193169753195569,0.731335214442612,0.811805555555556,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_fast_sgd","cpu",4,4,17,0.0237843863274768,0.592698136258241,0.819305555555556,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_fast_sgd","cpu",4,4,42,0.0253114959723994,0.538716283580232,0.815277777777778,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_fast_sgd","cpu",4,17,42,0.0108682471008751,0.914954467567111,0.823287037037037,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_knn","cpu",4,4,17,0.0340618700508398,0.164648086220586,0.833055555555556,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_knn","cpu",4,4,42,0.0277239387725365,0.446595917634385,0.826805555555556,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","uwot_knn","cpu",4,17,42,0.0302635464395215,0.340564784970106,0.830740740740741,"standard","cpu4","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cpu4/20260721_084502_1071178/stability_pairwise.csv"
"COIL20","fastEmbedR_opentsne_cuda_full","cuda",1,4,17,0.00236217836701215,0.995982481620942,0.949074074074074,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_opentsne_cuda_full","cuda",1,4,42,0.00200633610836562,0.997101723102593,0.957592592592593,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_opentsne_cuda_full","cuda",1,17,42,0.00206001629594666,0.996944559659513,0.965324074074074,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_opentsne_cuda_knn","cuda",1,4,17,0.00194988412444137,0.997262525368901,0.962268518518518,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_opentsne_cuda_knn","cuda",1,4,42,0.00161957102556673,0.998111432579064,0.964722222222222,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_opentsne_cuda_knn","cuda",1,17,42,0.00115662538977099,0.999036796749571,0.982777777777778,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_binary_full","cuda",1,4,17,0.0246973112859806,0.560830826975231,0.76162037037037,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_binary_full","cuda",1,4,42,0.0153941119225301,0.829375349043964,0.743518518518519,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_binary_full","cuda",1,17,42,0.0243989207717791,0.57137871892416,0.751111111111111,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_binary_knn","cuda",1,4,17,0.0170738380379127,0.790108519351691,0.753055555555556,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_binary_knn","cuda",1,4,42,0.022600229379548,0.632245335034109,0.761851851851852,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_binary_knn","cuda",1,17,42,0.0190424649148013,0.738916861577365,0.740740740740741,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,4,17,0.0245316736873213,0.566701829991126,0.810555555555556,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,4,42,0.0277706580975743,0.444729195155894,0.811157407407407,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_fuzzy_full","cuda",1,17,42,0.0217606409058068,0.659061645305339,0.809305555555556,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,4,17,0.0317768253597017,0.272968026442491,0.817916666666667,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,4,42,0.024087802693396,0.582239988210897,0.821527777777778,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"COIL20","fastEmbedR_umap_cuda_fuzzy_knn","cuda",1,17,42,0.030600623907762,0.325793307848109,0.805925925925926,"standard","cuda","/Users/stefano/Documents/fastEmbedR-results/COIL20/standard/cuda/20260721_192838_1071189/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",1,4,17,0.000904124046888351,0.999182559707838,0.936466666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",1,4,42,0.00101101991253355,0.99897783873646,0.936133333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",1,17,42,0.000745579872219463,0.999444110654141,0.9455,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_landmark","cpu",1,4,17,0.00348544020294486,0.987851706591696,0.546266666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_landmark","cpu",1,4,42,0.00557333608583833,0.968937924874292,0.5242,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_landmark","cpu",1,17,42,0.00549760481930569,0.969776341250747,0.531933333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",1,4,17,0.0104493694605483,0.890810677876961,0.8119,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",1,4,42,0.0129831075936525,0.831438917211642,0.805933333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",1,17,42,0.0116974453335121,0.863169772669495,0.910133333333333,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_landmark","cpu",1,4,17,0.00832803975781004,0.930643753792335,0.5206,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_landmark","cpu",1,4,42,0.0122815923050696,0.849162490452055,0.514066666666667,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_landmark","cpu",1,17,42,0.0149332523310913,0.776997974815956,0.5103,"landmark","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu1/20260726_110344_1117498/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",4,4,17,0.0011526945658791,0.998671295237793,0.919566666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",4,4,42,0.000946921882231354,0.999103338948951,0.936333333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",4,17,42,0.00113703441447458,0.9987071527403,0.9329,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_landmark","cpu",4,4,17,0.00350383460173979,0.987723143083651,0.547466666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_landmark","cpu",4,4,42,0.00519771414541871,0.972983767662514,0.520733333333333,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_landmark","cpu",4,17,42,0.00542134539419372,0.970609014116855,0.524866666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",4,4,17,0.0125575753375276,0.842307301642318,0.7007,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",4,4,42,0.0130556100942791,0.829551045066159,0.734666666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",4,17,42,0.00992562869942259,0.901481894921198,0.8267,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_landmark","cpu",4,4,17,0.00881928796741699,0.922220159747774,0.508966666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_landmark","cpu",4,4,42,0.0121812551545477,0.851617022859806,0.495766666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_landmark","cpu",4,17,42,0.0123042518538343,0.848605386317415,0.504266666666667,"landmark","cpu4","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cpu4/20260726_105406_1117509/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cuda_full","cuda",1,4,17,0.000915049186628637,0.99916268498605,0.923333333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cuda_full","cuda",1,4,42,0.00120727089885676,0.998542496976773,0.890533333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cuda_full","cuda",1,17,42,0.000946450618156086,0.999104231227392,0.911,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cuda_landmark","cuda",1,4,17,0.00333300316489245,0.988891089902817,0.548766666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cuda_landmark","cuda",1,4,42,0.00563072329864896,0.968294955134052,0.530366666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cuda_landmark","cuda",1,17,42,0.00572394639825351,0.967236437629921,0.537333333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cuda_binary_full","cuda",1,4,17,0.00789826274920931,0.937617445544453,0.746333333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cuda_binary_full","cuda",1,4,42,0.00835081840375286,0.930263831987542,0.815666666666667,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cuda_binary_full","cuda",1,17,42,0.0116768663388664,0.863650792504248,0.734133333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cuda_binary_landmark","cuda",1,4,17,0.00641354186969783,0.958866480685633,0.5119,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cuda_binary_landmark","cuda",1,4,42,0.00667714757926573,0.955415700204706,0.528933333333333,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cuda_binary_landmark","cuda",1,17,42,0.00859855016994601,0.926064934974921,0.5089,"landmark","cuda","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/landmark/cuda/20260726_111014_1117520/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",1,4,17,0.000904124046888351,0.999182559707838,0.936466666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",1,4,42,0.00101101991253355,0.99897783873646,0.936133333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_full","cpu",1,17,42,0.000745579872219463,0.999444110654141,0.9455,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_knn","cpu",1,4,17,8.07063562724483e-18,1,1,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_knn","cpu",1,4,42,8.07063562724483e-18,1,1,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_opentsne_cpu_knn","cpu",1,17,42,8.07063562724483e-18,1,1,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",1,4,17,0.0104493694605483,0.890810677876961,0.8119,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",1,4,42,0.0129831075936525,0.831438917211642,0.805933333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_full","cpu",1,17,42,0.0116974453335121,0.863169772669495,0.910133333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_knn","cpu",1,4,17,0.0104493694605483,0.890810677876961,0.8119,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_knn","cpu",1,4,42,0.0129831075936525,0.831438917211642,0.805933333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_binary_knn","cpu",1,17,42,0.0116974453335121,0.863169772669495,0.910133333333333,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_fuzzy_full","cpu",1,4,17,0.0185489769121798,0.655935455511421,0.7282,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
"FashionMNIST","fastEmbedR_umap_cpu_fuzzy_full","cpu",1,4,42,0.0176203385744793,0.689523668520716,0.741566666666667,"standard","cpu1","/Users/stefano/Documents/fastEmbedR-results/FashionMNIST/standard/cpu1/20260721_084502_1071168/stability_pairwise.csv"
